"model_time",".strategy_names","value_names","value","country_sex_year"
855,"base","dalys",54540.3546537505,"Afghanistan_Male_17"
856,"base","dalys",54576.2641098197,"Afghanistan_Male_17"
857,"base","dalys",54611.4423933878,"Afghanistan_Male_17"
858,"base","dalys",54645.9043997264,"Afghanistan_Male_17"
859,"base","dalys",54679.6647197335,"Afghanistan_Male_17"
860,"base","dalys",54712.7376462735,"Afghanistan_Male_17"
861,"base","dalys",54745.1371803698,"Afghanistan_Male_17"
862,"base","dalys",54776.8770372549,"Afghanistan_Male_17"
863,"base","dalys",54807.9706522838,"Afghanistan_Male_17"
864,"base","dalys",54838.4311867138,"Afghanistan_Male_17"
865,"base","dalys",53270.1665372395,"Afghanistan_Male_17"
866,"base","dalys",53298.5478855405,"Afghanistan_Male_17"
867,"base","dalys",53326.351383832,"Afghanistan_Male_17"
868,"base","dalys",53353.5887992618,"Afghanistan_Male_17"
869,"base","dalys",53380.2716591281,"Afghanistan_Male_17"
870,"base","dalys",53406.4112557978,"Afghanistan_Male_17"
871,"base","dalys",53432.0186515193,"Afghanistan_Male_17"
872,"base","dalys",53457.1046831338,"Afghanistan_Male_17"
873,"base","dalys",53481.6799666879,"Afghanistan_Male_17"
874,"base","dalys",53505.7549019479,"Afghanistan_Male_17"
875,"base","dalys",53529.3396768212,"Afghanistan_Male_17"
876,"base","dalys",53552.4442716845,"Afghanistan_Male_17"
877,"base","dalys",52067.0707213925,"Afghanistan_Male_17"
878,"base","dalys",52087.5309315713,"Afghanistan_Male_17"
879,"base","dalys",52107.5745687121,"Afghanistan_Male_17"
880,"base","dalys",52127.2101151652,"Afghanistan_Male_17"
881,"base","dalys",52146.4458805913,"Afghanistan_Male_17"
882,"base","dalys",52165.2900054538,"Afghanistan_Male_17"
883,"base","dalys",52183.750464447,"Afghanistan_Male_17"
884,"base","dalys",52201.8350698587,"Afghanistan_Male_17"
885,"base","dalys",52219.5514748691,"Afghanistan_Male_17"
886,"base","dalys",52236.9071767855,"Afghanistan_Male_17"
887,"base","dalys",52253.909520213,"Afghanistan_Male_17"
888,"base","dalys",52270.5657001632,"Afghanistan_Male_17"
889,"base","dalys",50763.9638496121,"Afghanistan_Male_17"
890,"base","dalys",50779.4831261432,"Afghanistan_Male_17"
891,"base","dalys",50794.6864358352,"Afghanistan_Male_17"
892,"base","dalys",50809.5802121789,"Afghanistan_Male_17"
893,"base","dalys",50824.1707576339,"Afghanistan_Male_17"
894,"base","dalys",50838.4642462993,"Afghanistan_Male_17"
895,"base","dalys",50852.46672653,"Afghanistan_Male_17"
896,"base","dalys",50866.1841235007,"Afghanistan_Male_17"
897,"base","dalys",50879.6222417162,"Afghanistan_Male_17"
898,"base","dalys",50892.7867674714,"Afghanistan_Male_17"
899,"base","dalys",50905.6832712607,"Afghanistan_Male_17"
900,"base","dalys",50918.3172101384,"Afghanistan_Male_17"
901,"base","dalys",49447.2756602241,"Afghanistan_Male_17"
902,"base","dalys",49459.047250486,"Afghanistan_Male_17"
903,"base","dalys",49470.5791790929,"Afghanistan_Male_17"
904,"base","dalys",49481.8763256042,"Afghanistan_Male_17"
905,"base","dalys",49492.9434702174,"Afghanistan_Male_17"
906,"base","dalys",49503.7852957922,"Afghanistan_Male_17"
907,"base","dalys",49514.4063898339,"Afghanistan_Male_17"
908,"base","dalys",49524.8112464361,"Afghanistan_Male_17"
909,"base","dalys",49535.0042681837,"Afghanistan_Male_17"
910,"base","dalys",49544.9897680168,"Afghanistan_Male_17"
911,"base","dalys",49554.7719710569,"Afghanistan_Male_17"
912,"base","dalys",49564.3550163957,"Afghanistan_Male_17"
913,"base","dalys",48129.8475328616,"Afghanistan_Male_17"
914,"base","dalys",48138.7764763741,"Afghanistan_Male_17"
915,"base","dalys",48147.5236341972,"Afghanistan_Male_17"
916,"base","dalys",48156.0927074391,"Afghanistan_Male_17"
917,"base","dalys",48164.4873218503,"Afghanistan_Male_17"
918,"base","dalys",48172.711029358,"Afghanistan_Male_17"
919,"base","dalys",48180.7673095696,"Afghanistan_Male_17"
920,"base","dalys",48188.6595712456,"Afghanistan_Male_17"
921,"base","dalys",48196.391153742,"Afghanistan_Male_17"
922,"base","dalys",48203.965328424,"Afghanistan_Male_17"
923,"base","dalys",48211.3853000503,"Afghanistan_Male_17"
924,"base","dalys",48218.6542081295,"Afghanistan_Male_17"
925,"base","dalys",46821.1409012121,"Afghanistan_Male_17"
926,"base","dalys",46827.9136634705,"Afghanistan_Male_17"
927,"base","dalys",46834.5485389613,"Afghanistan_Male_17"
928,"base","dalys",46841.0483349923,"Afghanistan_Male_17"
929,"base","dalys",46847.4158017134,"Afghanistan_Male_17"
930,"base","dalys",46853.6536332816,"Afghanistan_Male_17"
931,"base","dalys",46859.7644690001,"Afghanistan_Male_17"
932,"base","dalys",46865.7508944361,"Afghanistan_Male_17"
933,"base","dalys",46871.6154425139,"Afghanistan_Male_17"
934,"base","dalys",46877.360594588,"Afghanistan_Male_17"
935,"base","dalys",46882.988781492,"Afghanistan_Male_17"
936,"base","dalys",46888.5023845679,"Afghanistan_Male_17"
937,"base","dalys",45543.4827159795,"Afghanistan_Male_17"
938,"base","dalys",45548.3060586265,"Afghanistan_Male_17"
939,"base","dalys",45553.031202946,"Afghanistan_Male_17"
940,"base","dalys",45557.6601482024,"Afghanistan_Male_17"
941,"base","dalys",45562.1948529549,"Afghanistan_Male_17"
942,"base","dalys",45566.6372358866,"Afghanistan_Male_17"
943,"base","dalys",45570.9891766162,"Afghanistan_Male_17"
944,"base","dalys",45575.2525164935,"Afghanistan_Male_17"
945,"base","dalys",45579.4290593787,"Afghanistan_Male_17"
946,"base","dalys",45583.5205724052,"Afghanistan_Male_17"
947,"base","dalys",45587.528786728,"Afghanistan_Male_17"
948,"base","dalys",45591.4553982559,"Afghanistan_Male_17"
949,"base","dalys",44267.2835615234,"Afghanistan_Male_17"
950,"base","dalys",44270.9421598278,"Afghanistan_Male_17"
951,"base","dalys",44274.5262732372,"Afghanistan_Male_17"
952,"base","dalys",44278.0374182137,"Afghanistan_Male_17"
953,"base","dalys",44281.4770803445,"Afghanistan_Male_17"
954,"base","dalys",44284.8467149706,"Afghanistan_Male_17"
955,"base","dalys",44288.1477478023,"Afghanistan_Male_17"
956,"base","dalys",44291.3815755228,"Afghanistan_Male_17"
957,"base","dalys",44294.5495663793,"Afghanistan_Male_17"
958,"base","dalys",44297.6530607617,"Afghanistan_Male_17"
959,"base","dalys",44300.6933717697,"Afghanistan_Male_17"
960,"base","dalys",44303.6717857691,"Afghanistan_Male_17"
1,"invest","dalys",34861.4695536554,"Afghanistan_Male_17"
2,"invest","dalys",34688.8363869625,"Afghanistan_Male_17"
3,"invest","dalys",34577.4700120356,"Afghanistan_Male_17"
4,"invest","dalys",34514.5420391322,"Afghanistan_Male_17"
5,"invest","dalys",34489.9442726202,"Afghanistan_Male_17"
6,"invest","dalys",34495.4735235724,"Afghanistan_Male_17"
7,"invest","dalys",34524.7434251115,"Afghanistan_Male_17"
8,"invest","dalys",34572.7475114074,"Afghanistan_Male_17"
9,"invest","dalys",34635.5425508457,"Afghanistan_Male_17"
10,"invest","dalys",34710.0130812431,"Afghanistan_Male_17"
11,"invest","dalys",34793.6930066989,"Afghanistan_Male_17"
12,"invest","dalys",34884.6282370844,"Afghanistan_Male_17"
13,"invest","dalys",33962.399739394,"Afghanistan_Male_17"
14,"invest","dalys",34060.5800788083,"Afghanistan_Male_17"
15,"invest","dalys",34162.1671739998,"Afghanistan_Male_17"
16,"invest","dalys",34266.4123827196,"Afghanistan_Male_17"
17,"invest","dalys",34372.7228597269,"Afghanistan_Male_17"
18,"invest","dalys",34480.629381592,"Afghanistan_Male_17"
19,"invest","dalys",34589.7607687188,"Afghanistan_Male_17"
20,"invest","dalys",34699.8235541302,"Afghanistan_Male_17"
21,"invest","dalys",34810.5858293655,"Afghanistan_Male_17"
22,"invest","dalys",34921.8644168902,"Afghanistan_Male_17"
23,"invest","dalys",35033.5146910944,"Afghanistan_Male_17"
24,"invest","dalys",35145.4225070214,"Afghanistan_Male_17"
25,"invest","dalys",34230.5803934248,"Afghanistan_Male_17"
26,"invest","dalys",34339.4849985146,"Afghanistan_Male_17"
27,"invest","dalys",34448.4288502296,"Afghanistan_Male_17"
28,"invest","dalys",34557.3690630846,"Afghanistan_Male_17"
29,"invest","dalys",34666.2718257742,"Afghanistan_Male_17"
30,"invest","dalys",34775.1104825593,"Afghanistan_Male_17"
31,"invest","dalys",34883.8640190489,"Afghanistan_Male_17"
32,"invest","dalys",34992.5158677451,"Afghanistan_Male_17"
33,"invest","dalys",35101.0529662634,"Afghanistan_Male_17"
34,"invest","dalys",35209.4650150903,"Afghanistan_Male_17"
35,"invest","dalys",35317.7438928247,"Afghanistan_Male_17"
36,"invest","dalys",35425.8831956455,"Afghanistan_Male_17"
37,"invest","dalys",38272.3358865954,"Afghanistan_Male_17"
38,"invest","dalys",38263.8703445077,"Afghanistan_Male_17"
39,"invest","dalys",38263.3621422651,"Afghanistan_Male_17"
40,"invest","dalys",38270.695663531,"Afghanistan_Male_17"
41,"invest","dalys",38286.3221940076,"Afghanistan_Male_17"
42,"invest","dalys",38309.9803261871,"Afghanistan_Male_17"
43,"invest","dalys",38340.5979461803,"Afghanistan_Male_17"
44,"invest","dalys",38377.527387178,"Afghanistan_Male_17"
45,"invest","dalys",38420.1183030471,"Afghanistan_Male_17"
46,"invest","dalys",38467.8687988827,"Afghanistan_Male_17"
47,"invest","dalys",38520.2951672184,"Afghanistan_Male_17"
48,"invest","dalys",38576.9391450328,"Afghanistan_Male_17"
49,"invest","dalys",37512.0119180848,"Afghanistan_Male_17"
50,"invest","dalys",37573.8028938121,"Afghanistan_Male_17"
51,"invest","dalys",37638.1972592448,"Afghanistan_Male_17"
52,"invest","dalys",37704.9013555867,"Afghanistan_Male_17"
53,"invest","dalys",37773.6504128807,"Afghanistan_Male_17"
54,"invest","dalys",37844.2067500194,"Afghanistan_Male_17"
55,"invest","dalys",37916.3578042113,"Afghanistan_Male_17"
56,"invest","dalys",37989.914092406,"Afghanistan_Male_17"
57,"invest","dalys",38064.7071863115,"Afghanistan_Male_17"
58,"invest","dalys",38140.5877476551,"Afghanistan_Male_17"
59,"invest","dalys",38217.4236529071,"Afghanistan_Male_17"
60,"invest","dalys",38295.0982356572,"Afghanistan_Male_17"
61,"invest","dalys",37255.8266761125,"Afghanistan_Male_17"
62,"invest","dalys",37332.5615019684,"Afghanistan_Male_17"
63,"invest","dalys",37409.8369096555,"Afghanistan_Male_17"
64,"invest","dalys",37487.5852032543,"Afghanistan_Male_17"
65,"invest","dalys",37565.747018762,"Afghanistan_Male_17"
66,"invest","dalys",37644.2703503462,"Afghanistan_Male_17"
67,"invest","dalys",37723.1096789013,"Afghanistan_Male_17"
68,"invest","dalys",37802.2251947615,"Afghanistan_Male_17"
69,"invest","dalys",37881.5821064143,"Afghanistan_Male_17"
70,"invest","dalys",37961.1500272638,"Afghanistan_Male_17"
71,"invest","dalys",38040.9024328576,"Afghanistan_Male_17"
72,"invest","dalys",38120.8161814335,"Afghanistan_Male_17"
73,"invest","dalys",37088.2243603404,"Afghanistan_Male_17"
74,"invest","dalys",37166.0675416423,"Afghanistan_Male_17"
75,"invest","dalys",37244.0158039331,"Afghanistan_Male_17"
76,"invest","dalys",37322.0561759602,"Afghanistan_Male_17"
77,"invest","dalys",37400.1773575914,"Afghanistan_Male_17"
78,"invest","dalys",37478.3695055024,"Afghanistan_Male_17"
79,"invest","dalys",37556.6240455949,"Afghanistan_Male_17"
80,"invest","dalys",37634.9335089528,"Afghanistan_Male_17"
81,"invest","dalys",37713.2913884949,"Afghanistan_Male_17"
82,"invest","dalys",37791.6920138022,"Afghanistan_Male_17"
83,"invest","dalys",37870.130441888,"Afghanistan_Male_17"
84,"invest","dalys",37948.6023619373,"Afghanistan_Male_17"
85,"invest","dalys",36919.5184585207,"Afghanistan_Male_17"
86,"invest","dalys",36995.7593281924,"Afghanistan_Male_17"
87,"invest","dalys",37072.023085611,"Afghanistan_Male_17"
88,"invest","dalys",37148.3072919039,"Afghanistan_Male_17"
89,"invest","dalys",37224.6098104452,"Afghanistan_Male_17"
90,"invest","dalys",37300.9287665909,"Afghanistan_Male_17"
91,"invest","dalys",37377.2625126769,"Afghanistan_Male_17"
92,"invest","dalys",37453.6095976039,"Afghanistan_Male_17"
93,"invest","dalys",37529.9687404165,"Afghanistan_Male_17"
94,"invest","dalys",37606.3388073616,"Afghanistan_Male_17"
95,"invest","dalys",37682.7187919738,"Afghanistan_Male_17"
96,"invest","dalys",37759.1077977943,"Afghanistan_Male_17"
97,"invest","dalys",41102.3723473941,"Afghanistan_Male_17"
98,"invest","dalys",41178.1452855296,"Afghanistan_Male_17"
99,"invest","dalys",41253.8893462358,"Afghanistan_Male_17"
100,"invest","dalys",41329.6085406698,"Afghanistan_Male_17"
101,"invest","dalys",41405.3062271003,"Afghanistan_Male_17"
102,"invest","dalys",41480.9852486476,"Afghanistan_Male_17"
103,"invest","dalys",41556.6480294967,"Afghanistan_Male_17"
104,"invest","dalys",41632.2966450455,"Afghanistan_Male_17"
105,"invest","dalys",41707.932875231,"Afghanistan_Male_17"
106,"invest","dalys",41783.5582466139,"Afghanistan_Male_17"
107,"invest","dalys",41859.1740666402,"Afghanistan_Male_17"
108,"invest","dalys",41934.7814522115,"Afghanistan_Male_17"
109,"invest","dalys",40786.7780135318,"Afghanistan_Male_17"
110,"invest","dalys",40860.1694922137,"Afghanistan_Male_17"
111,"invest","dalys",40933.5551447731,"Afghanistan_Male_17"
112,"invest","dalys",41006.935520859,"Afghanistan_Male_17"
113,"invest","dalys",41080.3110751019,"Afghanistan_Male_17"
114,"invest","dalys",41153.6821788298,"Afghanistan_Male_17"
115,"invest","dalys",41227.0491303497,"Afghanistan_Male_17"
116,"invest","dalys",41300.4121639742,"Afghanistan_Male_17"
117,"invest","dalys",41373.7714579493,"Afghanistan_Male_17"
118,"invest","dalys",41447.127141416,"Afghanistan_Male_17"
119,"invest","dalys",41520.4793005234,"Afghanistan_Male_17"
120,"invest","dalys",41593.8279837951,"Afghanistan_Male_17"
121,"invest","dalys",40453.5662202324,"Afghanistan_Male_17"
122,"invest","dalys",40524.7718024093,"Afghanistan_Male_17"
123,"invest","dalys",40595.9739751361,"Afghanistan_Male_17"
124,"invest","dalys",40667.1726798601,"Afghanistan_Male_17"
125,"invest","dalys",40738.3678393995,"Afghanistan_Male_17"
126,"invest","dalys",40809.5593603166,"Afghanistan_Male_17"
127,"invest","dalys",40880.747135,"Afghanistan_Male_17"
128,"invest","dalys",40951.9310434905,"Afghanistan_Male_17"
129,"invest","dalys",41023.1109550811,"Afghanistan_Male_17"
130,"invest","dalys",41094.2867297219,"Afghanistan_Male_17"
131,"invest","dalys",41165.4582192513,"Afghanistan_Male_17"
132,"invest","dalys",41236.6252684774,"Afghanistan_Male_17"
133,"invest","dalys",40104.648268084,"Afghanistan_Male_17"
134,"invest","dalys",40173.7333938611,"Afghanistan_Male_17"
135,"invest","dalys",40242.81372436,"Afghanistan_Male_17"
136,"invest","dalys",40311.8890897655,"Afghanistan_Male_17"
137,"invest","dalys",40380.9593170533,"Afghanistan_Male_17"
138,"invest","dalys",40450.0242304745,"Afghanistan_Male_17"
139,"invest","dalys",40519.0836519825,"Afghanistan_Male_17"
140,"invest","dalys",40588.1374016098,"Afghanistan_Male_17"
141,"invest","dalys",40657.1852978013,"Afghanistan_Male_17"
142,"invest","dalys",40726.2271577077,"Afghanistan_Male_17"
143,"invest","dalys",40795.2627974472,"Afghanistan_Male_17"
144,"invest","dalys",40864.2920323361,"Afghanistan_Male_17"
145,"invest","dalys",39741.0822107716,"Afghanistan_Male_17"
146,"invest","dalys",39808.0879087666,"Afghanistan_Male_17"
147,"invest","dalys",39875.0868477641,"Afghanistan_Male_17"
148,"invest","dalys",39942.0788471342,"Afghanistan_Male_17"
149,"invest","dalys",40009.0637262714,"Afghanistan_Male_17"
150,"invest","dalys",40076.0413047084,"Afghanistan_Male_17"
151,"invest","dalys",40143.0114022176,"Afghanistan_Male_17"
152,"invest","dalys",40209.9738389029,"Afghanistan_Male_17"
153,"invest","dalys",40276.9284352829,"Afghanistan_Male_17"
154,"invest","dalys",40343.8750123655,"Afghanistan_Male_17"
155,"invest","dalys",40410.8133917159,"Afghanistan_Male_17"
156,"invest","dalys",40477.7433955187,"Afghanistan_Male_17"
157,"invest","dalys",42986.3818484585,"Afghanistan_Male_17"
158,"invest","dalys",43058.1415475389,"Afghanistan_Male_17"
159,"invest","dalys",43129.8507050766,"Afghanistan_Male_17"
160,"invest","dalys",43201.5151683932,"Afghanistan_Male_17"
161,"invest","dalys",43273.1395055845,"Afghanistan_Male_17"
162,"invest","dalys",43344.727388027,"Afghanistan_Male_17"
163,"invest","dalys",43416.2818320854,"Afghanistan_Male_17"
164,"invest","dalys",43487.8053562359,"Afghanistan_Male_17"
165,"invest","dalys",43559.3000868213,"Afghanistan_Male_17"
166,"invest","dalys",43630.7678321164,"Afghanistan_Male_17"
167,"invest","dalys",43702.2101364243,"Afghanistan_Male_17"
168,"invest","dalys",43773.6283212262,"Afghanistan_Male_17"
169,"invest","dalys",42567.9839977121,"Afghanistan_Male_17"
170,"invest","dalys",42637.2783425509,"Afghanistan_Male_17"
171,"invest","dalys",42706.5521086613,"Afghanistan_Male_17"
172,"invest","dalys",42775.8059773348,"Afghanistan_Male_17"
173,"invest","dalys",42845.0405255177,"Afghanistan_Male_17"
174,"invest","dalys",42914.2562391848,"Afghanistan_Male_17"
175,"invest","dalys",42983.4535249597,"Afghanistan_Male_17"
176,"invest","dalys",43052.6327202508,"Afghanistan_Male_17"
177,"invest","dalys",43121.7941021075,"Afghanistan_Male_17"
178,"invest","dalys",43190.9378949715,"Afghanistan_Male_17"
179,"invest","dalys",43260.064277462,"Afghanistan_Male_17"
180,"invest","dalys",43329.173388319,"Afghanistan_Male_17"
181,"invest","dalys",42134.2381860267,"Afghanistan_Male_17"
182,"invest","dalys",42201.3011468678,"Afghanistan_Male_17"
183,"invest","dalys",42268.3475583823,"Afghanistan_Male_17"
184,"invest","dalys",42335.3774450116,"Afghanistan_Male_17"
185,"invest","dalys",42402.3908121787,"Afghanistan_Male_17"
186,"invest","dalys",42469.3876488779,"Afghanistan_Male_17"
187,"invest","dalys",42536.367929939,"Afghanistan_Male_17"
188,"invest","dalys",42603.3316180046,"Afghanistan_Male_17"
189,"invest","dalys",42670.2786652561,"Afghanistan_Male_17"
190,"invest","dalys",42737.2090149213,"Afghanistan_Male_17"
191,"invest","dalys",42804.1226025889,"Afghanistan_Male_17"
192,"invest","dalys",42871.0193573548,"Afghanistan_Male_17"
193,"invest","dalys",41687.2807794393,"Afghanistan_Male_17"
194,"invest","dalys",41752.1961727897,"Afghanistan_Male_17"
195,"invest","dalys",41817.094988278,"Afghanistan_Male_17"
196,"invest","dalys",41881.9771403865,"Afghanistan_Male_17"
197,"invest","dalys",41946.8425410471,"Afghanistan_Male_17"
198,"invest","dalys",42011.6911001276,"Afghanistan_Male_17"
199,"invest","dalys",42076.5227258538,"Afghanistan_Male_17"
200,"invest","dalys",42141.3373251772,"Afghanistan_Male_17"
201,"invest","dalys",42206.134804094,"Afghanistan_Male_17"
202,"invest","dalys",42270.9150679226,"Afghanistan_Male_17"
203,"invest","dalys",42335.6780215438,"Afghanistan_Male_17"
204,"invest","dalys",42400.4235696098,"Afghanistan_Male_17"
205,"invest","dalys",41228.3025405099,"Afghanistan_Male_17"
206,"invest","dalys",41291.1282209739,"Afghanistan_Male_17"
207,"invest","dalys",41353.9367254382,"Afghanistan_Male_17"
208,"invest","dalys",41416.7279619798,"Afghanistan_Male_17"
209,"invest","dalys",41479.501839125,"Afghanistan_Male_17"
210,"invest","dalys",41542.2582659341,"Afghanistan_Male_17"
211,"invest","dalys",41604.9971520742,"Afghanistan_Male_17"
212,"invest","dalys",41667.7184078821,"Afghanistan_Male_17"
213,"invest","dalys",41730.4219444176,"Afghanistan_Male_17"
214,"invest","dalys",41793.1076735096,"Afghanistan_Male_17"
215,"invest","dalys",41855.7755077953,"Afghanistan_Male_17"
216,"invest","dalys",41918.4253607534,"Afghanistan_Male_17"
217,"invest","dalys",47127.3002553792,"Afghanistan_Male_17"
218,"invest","dalys",47201.4783124285,"Afghanistan_Male_17"
219,"invest","dalys",47275.5888323995,"Afghanistan_Male_17"
220,"invest","dalys",47349.6392818148,"Afghanistan_Male_17"
221,"invest","dalys",47423.635175703,"Afghanistan_Male_17"
222,"invest","dalys",47497.580746943,"Afghanistan_Male_17"
223,"invest","dalys",47571.4793545827,"Afghanistan_Male_17"
224,"invest","dalys",47645.3337372884,"Afghanistan_Male_17"
225,"invest","dalys",47719.1461744184,"Afghanistan_Male_17"
226,"invest","dalys",47792.9185915555,"Afghanistan_Male_17"
227,"invest","dalys",47866.6526322552,"Afghanistan_Male_17"
228,"invest","dalys",47940.3497088917,"Afghanistan_Male_17"
229,"invest","dalys",46615.544699297,"Afghanistan_Male_17"
230,"invest","dalys",46687.0268744092,"Afghanistan_Male_17"
231,"invest","dalys",46758.4762551331,"Afghanistan_Male_17"
232,"invest","dalys",46829.8936088278,"Afghanistan_Male_17"
233,"invest","dalys",46901.2795995022,"Afghanistan_Male_17"
234,"invest","dalys",46972.6348010417,"Afghanistan_Male_17"
235,"invest","dalys",47043.9597086154,"Afghanistan_Male_17"
236,"invest","dalys",47115.2547485862,"Afghanistan_Male_17"
237,"invest","dalys",47186.5202871595,"Afghanistan_Male_17"
238,"invest","dalys",47257.7566379538,"Afghanistan_Male_17"
239,"invest","dalys",47328.9640686376,"Afghanistan_Male_17"
240,"invest","dalys",47400.142806753,"Afghanistan_Male_17"
241,"invest","dalys",46088.6340241031,"Afghanistan_Male_17"
242,"invest","dalys",46157.6844124786,"Afghanistan_Male_17"
243,"invest","dalys",46226.7074196452,"Afghanistan_Male_17"
244,"invest","dalys",46295.7031545907,"Afghanistan_Male_17"
245,"invest","dalys",46364.6717067707,"Afghanistan_Male_17"
246,"invest","dalys",46433.6131486822,"Afghanistan_Male_17"
247,"invest","dalys",46502.5275381166,"Afghanistan_Male_17"
248,"invest","dalys",46571.4149201319,"Afghanistan_Male_17"
249,"invest","dalys",46640.2753287772,"Afghanistan_Male_17"
250,"invest","dalys",46709.1087886008,"Afghanistan_Male_17"
251,"invest","dalys",46777.9153159674,"Afghanistan_Male_17"
252,"invest","dalys",46846.6949202079,"Afghanistan_Male_17"
253,"invest","dalys",45548.9782569163,"Afghanistan_Male_17"
254,"invest","dalys",45615.7022984099,"Afghanistan_Male_17"
255,"invest","dalys",45682.400196291,"Afghanistan_Male_17"
256,"invest","dalys",45749.0719408804,"Afghanistan_Male_17"
257,"invest","dalys",45815.7175194441,"Afghanistan_Male_17"
258,"invest","dalys",45882.3369166822,"Afghanistan_Male_17"
259,"invest","dalys",45948.9301151546,"Afghanistan_Male_17"
260,"invest","dalys",46015.4970956508,"Afghanistan_Male_17"
261,"invest","dalys",46082.0378375115,"Afghanistan_Male_17"
262,"invest","dalys",46148.552318907,"Afghanistan_Male_17"
263,"invest","dalys",46215.0405170795,"Afghanistan_Male_17"
264,"invest","dalys",46281.5024085525,"Afghanistan_Male_17"
265,"invest","dalys",44997.9980284587,"Afghanistan_Male_17"
266,"invest","dalys",45062.4729854033,"Afghanistan_Male_17"
267,"invest","dalys",45126.9223309447,"Afghanistan_Male_17"
268,"invest","dalys",45191.3460410384,"Afghanistan_Male_17"
269,"invest","dalys",45255.744091614,"Afghanistan_Male_17"
270,"invest","dalys",45320.1164586593,"Afghanistan_Male_17"
271,"invest","dalys",45384.463118293,"Afghanistan_Male_17"
272,"invest","dalys",45448.7840468261,"Afghanistan_Male_17"
273,"invest","dalys",45513.0792208156,"Afghanistan_Male_17"
274,"invest","dalys",45577.3486171089,"Afghanistan_Male_17"
275,"invest","dalys",45641.5922128826,"Afghanistan_Male_17"
276,"invest","dalys",45705.8099856752,"Afghanistan_Male_17"
277,"invest","dalys",47923.7985879153,"Afghanistan_Male_17"
278,"invest","dalys",48006.7785555027,"Afghanistan_Male_17"
279,"invest","dalys",48089.6953313188,"Afghanistan_Male_17"
280,"invest","dalys",48172.5552207677,"Afghanistan_Male_17"
281,"invest","dalys",48255.3622438629,"Afghanistan_Male_17"
282,"invest","dalys",48338.1190404173,"Afghanistan_Male_17"
283,"invest","dalys",48420.8274061501,"Afghanistan_Male_17"
284,"invest","dalys",48503.4886114702,"Afghanistan_Male_17"
285,"invest","dalys",48586.1035921607,"Afghanistan_Male_17"
286,"invest","dalys",48668.6730644295,"Afghanistan_Male_17"
287,"invest","dalys",48751.1975951945,"Afghanistan_Male_17"
288,"invest","dalys",48833.6776457705,"Afghanistan_Male_17"
289,"invest","dalys",47491.3724268593,"Afghanistan_Male_17"
290,"invest","dalys",47571.3648357266,"Afghanistan_Male_17"
291,"invest","dalys",47651.3150154222,"Afghanistan_Male_17"
292,"invest","dalys",47731.2231972753,"Afghanistan_Male_17"
293,"invest","dalys",47811.0895815626,"Afghanistan_Male_17"
294,"invest","dalys",47890.9143423233,"Afghanistan_Male_17"
295,"invest","dalys",47970.6976311842,"Afghanistan_Male_17"
296,"invest","dalys",48050.4395804861,"Afghanistan_Male_17"
297,"invest","dalys",48130.1403058966,"Afghanistan_Male_17"
298,"invest","dalys",48209.7999086257,"Afghanistan_Male_17"
299,"invest","dalys",48289.4184773293,"Afghanistan_Male_17"
300,"invest","dalys",48368.9960897537,"Afghanistan_Male_17"
301,"invest","dalys",47037.4104991897,"Afghanistan_Male_17"
302,"invest","dalys",47114.5909811624,"Afghanistan_Male_17"
303,"invest","dalys",47191.7318756671,"Afghanistan_Male_17"
304,"invest","dalys",47268.8332280375,"Afghanistan_Male_17"
305,"invest","dalys",47345.8950784023,"Afghanistan_Male_17"
306,"invest","dalys",47422.9174623912,"Afghanistan_Male_17"
307,"invest","dalys",47499.9004117532,"Afghanistan_Male_17"
308,"invest","dalys",47576.8439548967,"Afghanistan_Male_17"
309,"invest","dalys",47653.7481173619,"Afghanistan_Male_17"
310,"invest","dalys",47730.6129222327,"Afghanistan_Male_17"
311,"invest","dalys",47807.4383904966,"Afghanistan_Male_17"
312,"invest","dalys",47884.224541359,"Afghanistan_Male_17"
313,"invest","dalys",46564.0498956468,"Afghanistan_Male_17"
314,"invest","dalys",46638.5232625188,"Afghanistan_Male_17"
315,"invest","dalys",46712.9585052006,"Afghanistan_Male_17"
316,"invest","dalys",46787.3556377513,"Afghanistan_Male_17"
317,"invest","dalys",46861.7146735254,"Afghanistan_Male_17"
318,"invest","dalys",46936.0356253055,"Afghanistan_Male_17"
319,"invest","dalys",47010.3185054169,"Afghanistan_Male_17"
320,"invest","dalys",47084.563325827,"Afghanistan_Male_17"
321,"invest","dalys",47158.7700982314,"Afghanistan_Male_17"
322,"invest","dalys",47232.9388341286,"Afghanistan_Male_17"
323,"invest","dalys",47307.0695448841,"Afghanistan_Male_17"
324,"invest","dalys",47381.1622417861,"Afghanistan_Male_17"
325,"invest","dalys",46073.0261515465,"Afghanistan_Male_17"
326,"invest","dalys",46144.8870282277,"Afghanistan_Male_17"
327,"invest","dalys",46216.711031114,"Afghanistan_Male_17"
328,"invest","dalys",46288.4981712667,"Afghanistan_Male_17"
329,"invest","dalys",46360.2484598464,"Afghanistan_Male_17"
330,"invest","dalys",46431.9619081344,"Afghanistan_Male_17"
331,"invest","dalys",46503.6385275505,"Afghanistan_Male_17"
332,"invest","dalys",46575.2783296679,"Afghanistan_Male_17"
333,"invest","dalys",46646.8813262262,"Afghanistan_Male_17"
334,"invest","dalys",46718.4475291418,"Afghanistan_Male_17"
335,"invest","dalys",46789.9769505164,"Afghanistan_Male_17"
